CustomerKey,Total Sales,Total Cost,Profit,Profit Margin,Total Transaction,No Of Days
19056,37.93,14.1859,23.7441,62.60%,3,1
19057,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19058,2181.5625,1320.6838,860.8787,39.46%,1,1
19060,29.93,11.1938,18.7362,62.60%,2,1
19064,32.269999999999996,12.0691,20.200899999999997,62.60%,3,1
19065,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19067,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19070,2443.35,1518.7864,924.5636,37.84%,1,1
19071,115.95,64.7454,51.2046,44.16%,4,1
19073,2443.35,1518.7864,924.5636,37.84%,1,1
19075,64.97,24.2989,40.671099999999996,62.60%,3,1
19077,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
19078,32.269999999999996,12.0691,20.200899999999997,62.60%,3,1
19080,29.979999999999997,11.2126,18.767399999999995,62.60%,2,1
19083,2443.35,1554.9479,888.4021,36.36%,1,1
19084,2514.93,1581.7188999999998,933.2111,37.11%,4,1
19085,75.97,49.7928,26.1772,34.46%,2,1
19086,2.29,0.8565,1.4335,62.60%,1,1
19087,47.2,17.6529,29.547100000000004,62.60%,5,2
19088,2.29,0.8565,1.4335,62.60%,1,1
19089,2514.93,1581.7188999999998,933.2111,37.11%,4,1
19090,2.29,0.8565,1.4335,62.60%,1,1
19091,2.29,0.8565,1.4335,62.60%,1,1
19093,2457.3299999999995,1560.1764999999998,897.1534999999997,36.51%,3,1
19094,2443.35,1554.9479,888.4021,36.36%,1,1
19095,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19096,2512.3199999999993,1580.7427999999998,931.5771999999995,37.08%,4,1
19097,21.98,8.2205,13.759500000000001,62.60%,1,1
19099,2460.2899999999995,1564.8435,895.4464999999996,36.40%,3,1
19102,2451.2999999999997,1557.9212,893.3787999999997,36.45%,2,1
19103,41.93,15.6819,26.2481,62.60%,3,1
19105,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19106,64.95,27.851399999999998,37.098600000000005,57.12%,4,2
19107,69.99,26.1763,43.8137,62.60%,1,1
19110,604.96,318.8786,286.08140000000003,47.29%,4,1
19111,609.95,325.03310000000005,284.9169,46.71%,5,1
19113,1184.46,737.0047000000001,447.45529999999997,37.78%,4,1
19116,1183.47,761.5744,421.89560000000006,35.65%,3,1
19118,1120.49,713.0798,407.41020000000003,36.36%,1,1
19121,656.94,342.6073,314.33270000000005,47.85%,5,1
19122,588.96,320.74280000000005,268.2172,45.54%,4,1
19123,1170.48,751.5721,418.90790000000004,35.79%,2,1
19127,579.97,313.82050000000004,266.1495,45.89%,3,1
19128,642.9100000000001,337.3601,305.5499000000001,47.53%,5,1
19129,639.45,336.0661,303.38390000000004,47.44%,5,1
19130,664.95,365.39910000000003,299.5509,45.05%,5,1
19135,69.99,26.1763,43.8137,62.60%,1,1
19136,78.97999999999999,29.538600000000002,49.44139999999999,62.60%,2,1
19139,69.99,26.1763,43.8137,62.60%,1,1
19140,564.98,303.926,261.05400000000003,46.21%,2,1
19141,579.97,313.82050000000004,266.1495,45.89%,3,1
19142,618.98,349.79019999999997,269.18980000000005,43.49%,2,1
19143,605.21,323.2603,281.94970000000006,46.59%,5,1
19144,614.96,326.90680000000003,288.0532,46.84%,4,1
19147,94.46,35.3282,59.13179999999999,62.60%,4,1
19152,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19153,69.99,26.1763,43.8137,62.60%,1,1
19155,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19159,1120.49,713.0798,407.41020000000003,36.36%,1,1
19160,1183.47,761.5744,421.89560000000006,35.65%,3,1
19161,584.9,311.3761,273.52389999999997,46.76%,5,1
19162,563.96,307.10460000000006,256.8554,45.54%,4,1
19163,539.99,294.5797,245.4103,45.45%,1,1
19164,629.96,332.5168,297.44320000000005,47.22%,4,1
19165,633.96,355.3928,278.5672,43.94%,4,1
19167,1120.49,713.0798,407.41020000000003,36.36%,1,1
19168,119.97999999999999,64.6686,55.31139999999999,46.10%,2,1
19169,1170.48,751.5721,418.90790000000004,35.79%,2,1
19170,1151.76,724.7749,426.9851,37.07%,4,1
19171,1174.48,754.6521,419.8279,35.75%,2,1
19172,608.97,328.2265,280.74350000000004,46.10%,3,1
19177,38.980000000000004,14.5786,24.401400000000002,62.60%,2,1
19178,24.99,9.3463,15.643699999999999,62.60%,1,1
19182,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
19184,24.99,9.3463,15.643699999999999,62.60%,1,1
19185,58.980000000000004,43.4386,15.541400000000003,26.35%,2,1
19188,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19189,29.479999999999997,11.0256,18.454399999999996,62.60%,2,1
19191,74.98,47.8386,27.141400000000004,36.20%,2,1
19194,806.76,433.7175,373.0425,46.24%,4,1
19196,2293.7674999999995,1411.5316,882.2358999999994,38.46%,4,2
19197,2250.2774999999997,1373.8863,876.3911999999998,38.95%,3,2
19198,1155.48,726.1661,429.3139,37.15%,2,1
19199,1134.47,718.3084,416.1616,36.68%,3,1
19201,1120.49,713.0798,407.41020000000003,36.36%,1,1
19202,1170.48,751.5721,418.90790000000004,35.79%,2,1
19207,791.32,479.7597,311.56030000000004,39.37%,4,1
19211,1120.49,713.0798,407.41020000000003,36.36%,1,1
19212,1174.48,754.6521,419.8279,35.75%,2,1
19213,1155.48,726.1661,429.3139,37.15%,2,1
19214,4.99,1.8663,3.1237000000000004,62.60%,1,1
19216,54.980000000000004,40.3586,14.621400000000001,26.59%,2,1
19217,124.55,46.5818,77.9682,62.60%,5,2
19218,132.97,74.67089999999999,58.29910000000001,43.84%,3,1
19219,78.97999999999999,29.538600000000002,49.44139999999999,62.60%,2,1
19220,38.88,14.5412,24.338800000000003,62.60%,3,1
19223,60.370000000000005,22.5785,37.791500000000006,62.60%,4,2
19224,71.97,46.7128,25.257199999999997,35.09%,2,1
19225,1218.98,749.9151,469.06489999999997,38.48%,3,1
19227,69.99,26.1763,43.8137,62.60%,1,1
19231,69.99,26.1763,43.8137,62.60%,1,1
19232,21.98,8.2205,13.759500000000001,62.60%,1,1
19233,69.99,26.1763,43.8137,62.60%,1,1
19238,69.99,26.1763,43.8137,62.60%,1,1
19240,1155.48,726.1661,429.3139,37.15%,2,1
19241,148.47,76.9079,71.5621,48.20%,3,1
19242,69.99,26.1763,43.8137,62.60%,1,1
19243,69.99,26.1763,43.8137,62.60%,1,1
19244,133.49,49.9253,83.56470000000002,62.60%,2,1
19247,24.99,9.3463,15.643699999999999,62.60%,1,1
19252,94.97,35.5189,59.4511,62.60%,3,1
19254,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19257,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19259,28.979999999999997,10.8386,18.141399999999997,62.60%,2,1
19262,24.99,9.3463,15.643699999999999,62.60%,1,1
19264,553.97,348.87820000000005,205.09179999999998,37.02%,3,1
19266,42.28,15.812800000000001,26.4672,62.60%,3,1
19269,539.99,343.6496,196.3404,36.36%,1,1
19270,548.98,347.0119,201.9681,36.79%,2,1
19271,574.98,356.7359,218.2441,37.96%,2,1
19272,13.98,8.7886,5.1914,37.13%,2,1
19274,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19275,13.98,8.7886,5.1914,37.13%,2,1
19277,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
19283,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19284,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19285,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19286,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19288,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19289,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19291,28.979999999999997,10.8386,18.141399999999997,62.60%,2,1
19294,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19298,2215.2875,1360.8,854.4875,38.57%,2,2
19310,828.47,465.193,363.27700000000004,43.85%,3,1
19311,2250.2774999999997,1373.8863,876.3911999999998,38.95%,3,2
19314,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19316,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19317,4.99,1.8663,3.1237000000000004,62.60%,1,1
19318,782.99,486.7066,296.28340000000003,37.84%,1,1
19319,782.99,486.7066,296.28340000000003,37.84%,1,1
19320,1981.96,1250.518,731.442,36.90%,4,2
19321,1000.4375,605.6492,394.78830000000005,39.46%,1,1
19323,782.99,486.7066,296.28340000000003,37.84%,1,1
19324,782.99,486.7066,296.28340000000003,37.84%,1,1
19326,1903.48,1199.7864,703.6936000000001,36.97%,2,2
19327,4.99,1.8663,3.1237000000000004,62.60%,1,1
19328,27.279999999999998,10.2028,17.077199999999998,62.60%,2,1
19332,82.97,52.4109,30.5591,36.83%,3,1
19334,63.97,23.9249,40.0451,62.60%,3,1
19335,1957.47,1241.3587,716.1113,36.58%,3,2
19336,1957.47,1241.3587,716.1113,36.58%,3,2
19338,782.99,486.7066,296.28340000000003,37.84%,1,1
19341,2498.3399999999997,1575.5141999999998,922.8257999999998,36.94%,2,1
19342,31.27,11.6951,19.5749,62.60%,3,1
19343,1952.45,1218.1012999999998,734.3487000000002,37.61%,5,2
19344,186.28,69.6688,116.6112,62.60%,3,1
19345,69.97,26.168899999999997,43.801100000000005,62.60%,3,1
19346,21.49,8.0373,13.452699999999998,62.60%,1,1
19348,21.49,8.0373,13.452699999999998,62.60%,1,1
19350,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
19351,4.99,1.8663,3.1237000000000004,62.60%,1,1
19352,13.98,8.7886,5.1914,37.13%,2,1
19359,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19360,2511.3199999999993,1601.7487999999998,909.5711999999994,36.22%,4,1
19361,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19362,2443.35,1554.9479,888.4021,36.36%,1,1
19363,4.99,1.8663,3.1237000000000004,62.60%,1,1
19366,782.99,486.7066,296.28340000000003,37.84%,1,1
19369,63.97,23.9249,40.0451,62.60%,3,1
19375,120.46,45.0521,75.40789999999998,62.60%,4,1
19380,1934.75,1211.4814999999999,723.2685000000001,37.38%,5,2
19381,1953.47,1238.2786999999998,715.1913000000002,36.61%,3,2
19382,3443.7875,2160.5971,1283.1904,37.26%,2,2
19383,119.96,64.66120000000001,55.298799999999986,46.10%,4,1
19386,1938.47,1212.8727,725.5973000000001,37.43%,3,2
19388,45.220000000000006,16.9124,28.307600000000004,62.60%,4,1
19389,138.45,71.5765,66.87349999999999,48.30%,5,1
19392,27.279999999999998,10.2028,17.077199999999998,62.60%,2,1
19393,1134.47,718.3084,416.1616,36.68%,3,1
19394,1155.48,726.1661,429.3139,37.15%,2,1
19395,1155.48,726.1661,429.3139,37.15%,2,1
19396,1169.46,731.3947000000001,438.0653,37.46%,4,1
19399,151.43,56.635000000000005,94.795,62.60%,6,2
19400,1179.47,754.9344,424.53560000000004,35.99%,3,1
19401,1170.48,751.5721,418.90790000000004,35.79%,2,1
19402,1254.47,763.1884,491.2816,39.16%,4,1
19403,1155.48,726.1661,429.3139,37.15%,2,1
19405,1170.48,751.5721,418.90790000000004,35.79%,2,1
19406,1188.46,759.8807,428.5793,36.06%,4,1
19407,1155.48,726.1661,429.3139,37.15%,2,1
19408,1129.48,716.4421,413.03790000000004,36.57%,2,1
19409,1183.47,761.5744,421.89560000000006,35.65%,3,1
19410,1120.49,713.0798,407.41020000000003,36.36%,1,1
19412,618.47,323.9313,294.5387,47.62%,4,1
19413,1145.48,722.4261,423.0539,36.93%,2,1
19414,1145.48,722.4261,423.0539,36.93%,2,1
19416,3476.3875,2172.7895,1303.598,37.50%,3,2
19417,1155.48,726.1661,429.3139,37.15%,2,1
19418,3476.3875,2172.7895,1303.598,37.50%,3,2
19419,782.99,486.7066,296.28340000000003,37.84%,1,1
19421,1930.76,1209.9891999999998,720.7708000000002,37.33%,4,2
19422,1120.49,713.0798,407.41020000000003,36.36%,1,1
19423,1938.47,1212.8727,725.5973000000001,37.43%,3,2
19424,3511.7574999999993,2207.3979999999997,1304.3594999999996,37.14%,5,2
19425,31.27,11.6951,19.5749,62.60%,3,1
19426,1938.47,1212.8727,725.5973000000001,37.43%,3,2
19427,1967.45,1223.7112999999997,743.7387000000003,37.80%,5,2
19428,1179.47,758.4943999999999,420.9756000000001,35.69%,3,1
19429,1155.48,726.1661,429.3139,37.15%,2,1
19432,1170.48,751.5721,418.90790000000004,35.79%,2,1
19433,3478.7774999999997,2173.6834,1305.0940999999998,37.52%,3,2
19434,1934.75,1211.4814999999999,723.2685000000001,37.38%,5,2
19435,3457.7674999999995,2165.8257,1291.9417999999996,37.36%,4,2
19436,1942.7,1214.4547999999998,728.2452000000003,37.49%,6,2
19437,3480.3774999999996,2174.2817999999997,1306.0956999999999,37.53%,4,2
19440,3492.7574999999993,2178.912,1313.8454999999994,37.62%,5,2
19441,782.99,486.7066,296.28340000000003,37.84%,1,1
19442,782.99,486.7066,296.28340000000003,37.84%,1,1
19443,1164.47,733.0884,431.38160000000005,37.05%,3,1
19446,782.99,486.7066,296.28340000000003,37.84%,1,1
19447,782.99,486.7066,296.28340000000003,37.84%,1,1
19448,3543.8774999999996,2198.0308,1345.8466999999996,37.98%,5,2
19449,45.220000000000006,16.9124,28.307600000000004,62.60%,4,1
19450,1188.46,759.8807,428.5793,36.06%,4,1
19451,1170.48,751.5721,418.90790000000004,35.79%,2,1
19452,782.99,486.7066,296.28340000000003,37.84%,1,1
19455,3478.7774999999997,2173.6834,1305.0940999999998,37.52%,3,2
19458,1957.47,1241.3587,716.1113,36.58%,3,2
19459,3478.7774999999997,2173.6834,1305.0940999999998,37.52%,3,2
19460,29.479999999999997,11.0256,18.454399999999996,62.60%,2,1
19462,29.479999999999997,11.0256,18.454399999999996,62.60%,2,1
19463,4.99,1.8663,3.1237000000000004,62.60%,1,1
19465,4.99,1.8663,3.1237000000000004,62.60%,1,1
19466,63.97,23.9249,40.0451,62.60%,3,1
19467,3485.3774999999996,2179.7118,1305.6656999999996,37.46%,4,2
19471,3478.7774999999997,2173.6834,1305.0940999999998,37.52%,3,2
19472,1155.48,726.1661,429.3139,37.15%,2,1
19473,1917.46,1205.0149999999999,712.4450000000002,37.16%,4,2
19474,782.99,486.7066,296.28340000000003,37.84%,1,1
19475,1394.93,808.1957,586.7343000000001,42.06%,6,2
19477,3533.7675,2194.2497,1339.5178,37.91%,4,2
19479,3443.7875,2160.5971,1283.1904,37.26%,2,2
19480,1934.75,1211.4814999999999,723.2685000000001,37.38%,5,2
19482,1155.48,726.1661,429.3139,37.15%,2,1
19490,62.970000000000006,43.3469,19.623100000000008,31.16%,3,1
19493,3515.3674999999994,2187.3680999999997,1327.9993999999997,37.78%,5,2
19495,38.980000000000004,14.5786,24.401400000000002,62.60%,2,1
19496,1155.48,726.1661,429.3139,37.15%,2,1
19498,31.27,11.6951,19.5749,62.60%,3,1
19499,3492.7574999999993,2178.912,1313.8454999999994,37.62%,5,2
19500,3478.7774999999997,2173.6834,1305.0940999999998,37.52%,3,2
19501,1120.49,713.0798,407.41020000000003,36.36%,1,1
19502,3565.357499999999,2225.8603999999996,1339.4970999999996,37.57%,6,2
19503,1391.95,828.4612000000001,563.4888,40.48%,5,2
19504,1382.97,808.0108,574.9592,41.57%,3,2
19505,53.47,19.9979,33.4721,62.60%,3,1
19506,3480.3774999999996,2174.2817999999997,1306.0956999999999,37.53%,4,2
19510,3451.7375,2163.5703999999996,1288.1671000000006,37.32%,3,2
19511,3524.357499999999,2194.2904,1330.0670999999993,37.74%,6,2
19512,86.26,32.261399999999995,53.99860000000001,62.60%,4,1
19515,6.28,2.3487999999999998,3.9312000000000005,62.60%,2,1
19516,3.99,1.4923,2.4977,62.60%,1,1
19517,1938.47,1212.8727,725.5973000000001,37.43%,3,2
19518,1194.97,760.7314,434.2386,36.34%,3,1
19519,38.980000000000004,14.5786,24.401400000000002,62.60%,2,1
19520,87.97,57.8409,30.1291,34.25%,3,1
19521,53.980000000000004,39.9846,13.995400000000004,25.93%,2,1
19522,63.97,23.9249,40.0451,62.60%,3,1
19523,31.27,11.6951,19.5749,62.60%,3,1
19524,23.22,12.244399999999999,10.9756,47.27%,4,1
19526,1179.47,758.4943999999999,420.9756000000001,35.69%,3,1
19527,1219.45,769.8870000000001,449.563,36.87%,5,1
19529,1169.46,731.3947000000001,438.0653,37.46%,4,1
19530,1120.49,713.0798,407.41020000000003,36.36%,1,1
19531,1179.97,735.3254000000001,444.64459999999997,37.68%,3,1
19532,1205.47,764.6584,440.8116,36.57%,3,1
19533,1155.48,726.1661,429.3139,37.15%,2,1
19534,1179.47,758.4943999999999,420.9756000000001,35.69%,3,1
19535,1170.48,751.5721,418.90790000000004,35.79%,2,1
19536,1120.49,713.0798,407.41020000000003,36.36%,1,1
19537,1155.48,726.1661,429.3139,37.15%,2,1
19538,1155.48,726.1661,429.3139,37.15%,2,1
19539,1120.49,713.0798,407.41020000000003,36.36%,1,1
19542,579.97,313.82050000000004,266.1495,45.89%,3,1
19543,133.49,49.9253,83.56470000000002,62.60%,2,1
19544,132.97,74.67089999999999,58.29910000000001,43.84%,3,1
19545,1179.47,758.4943999999999,420.9756000000001,35.69%,3,1
19546,1174.48,754.6521,419.8279,35.75%,2,1
19547,1179.97,735.3254000000001,444.64459999999997,37.68%,3,1
19548,1183.47,761.5744,421.89560000000006,35.65%,3,1
19549,1183.47,761.5744,421.89560000000006,35.65%,3,1
19550,1269.47,768.7984,500.6716,39.44%,4,1
19552,69.99,26.1763,43.8137,62.60%,1,1
19553,31.97,11.9568,20.013199999999998,62.60%,2,1
19555,2532.3299999999995,1609.6064999999999,922.7234999999996,36.44%,3,1
19556,2457.3299999999995,1560.1764999999998,897.1534999999997,36.51%,3,1
19557,1779.97,1133.4286,646.5414000000001,36.32%,3,1
19558,2451.2999999999997,1557.9212,893.3787999999997,36.45%,2,1
19559,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19560,2539.4199999999996,1590.8781999999999,948.5417999999997,37.35%,5,1
19561,2443.35,1554.9479,888.4021,36.36%,1,1
19562,1735.98,1095.5963,640.3837000000001,36.89%,2,1
19563,1754.98,1124.0823,630.8977,35.95%,2,1
19564,1714.97,1087.7386,627.2314000000001,36.57%,3,1
19565,1729.97,1093.3485999999998,636.6214000000002,36.80%,3,1
19566,164.91,85.03259999999997,79.87740000000002,48.44%,8,2
19567,104.96000000000001,60.635099999999994,44.324900000000014,42.23%,3,2
19568,2482.23,1569.4890999999998,912.7409000000002,36.77%,4,1
19570,45.95,17.185399999999998,28.764600000000005,62.60%,4,1
19571,33.98,12.7086,21.271399999999996,62.60%,2,1
19572,82.24999999999999,30.7617,51.48829999999998,62.60%,5,2
19574,96.74,36.181000000000004,60.55899999999999,62.60%,6,2
19575,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
19576,2479.94,1568.6326,911.3074000000001,36.75%,3,1
19577,2459.6199999999994,1561.033,898.5869999999995,36.53%,4,1
19580,53.99,41.5723,12.417700000000004,23.00%,1,1
19583,97.96,36.6372,61.322799999999994,62.60%,4,1
19584,116.74,43.661,73.079,62.60%,6,2
19586,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19587,21.49,8.0373,13.452699999999998,62.60%,1,1
19588,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19589,62.980000000000004,48.4946,14.485400000000006,23.00%,2,1
19590,32.28,12.0728,20.2072,62.60%,2,1
19591,63.419999999999995,23.719199999999997,39.7008,62.60%,4,2
19592,1798.96,1144.0909,654.8691000000001,36.40%,4,1
19593,1728.27,1092.7128,635.5572,36.77%,3,1
19594,2443.35,1554.9479,888.4021,36.36%,1,1
19595,2516.809999999999,1582.4220999999998,934.3878999999993,37.13%,5,1
19596,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19597,33.98,12.7086,21.271399999999996,62.60%,2,1
19598,1732.26,1094.2051,638.0549000000001,36.83%,4,1
19599,1700.99,1082.51,618.48,36.36%,1,1
19600,94.46,35.3282,59.13179999999999,62.60%,4,1
19601,1735.98,1095.5963,640.3837000000001,36.89%,2,1
19602,2514.93,1581.7188999999998,933.2111,37.11%,4,1
19603,25.479999999999997,9.5296,15.950399999999997,62.60%,2,1
19604,147.95000000000002,78.68950000000001,69.26050000000001,46.81%,5,1
19605,1735.98,1095.5963,640.3837000000001,36.89%,2,1
19606,83.97,31.4049,52.5651,62.60%,4,1
19607,2475.95,1567.1402999999998,908.8097,36.71%,2,1
19609,2514.93,1581.7188999999998,933.2111,37.11%,4,1
19610,68.97,25.7949,43.1751,62.60%,3,1
19611,2475.95,1567.1402999999998,908.8097,36.71%,2,1
19612,2451.2999999999997,1557.9212,893.3787999999997,36.45%,2,1
19613,2514.93,1581.7188999999998,933.2111,37.11%,4,1
19614,2638.94,1628.0985999999998,1010.8414000000002,38.30%,4,1
19615,1700.99,1082.51,618.48,36.36%,1,1
19616,1700.99,1082.51,618.48,36.36%,1,1
19619,88.97,33.2749,55.6951,62.60%,3,1
19620,1700.99,1082.51,618.48,36.36%,1,1
19621,2443.35,1554.9479,888.4021,36.36%,1,1
19622,25.479999999999997,9.5296,15.950399999999997,62.60%,2,1
19623,60.47,22.6159,37.8541,62.60%,3,1
19625,52.769999999999996,19.7361,33.033899999999996,62.60%,3,2
19627,41.75,15.6147,26.1353,62.60%,5,2
19628,2457.3299999999995,1560.1764999999998,897.1534999999997,36.51%,3,1
19629,60.47,22.6159,37.8541,62.60%,3,1
19630,74.45,27.8445,46.605500000000006,62.60%,5,2
19631,1700.99,1082.51,618.48,36.36%,1,1
19632,56.980000000000004,21.310499999999998,35.669500000000006,62.60%,2,1
19633,59.980000000000004,22.432599999999997,37.54740000000001,62.60%,2,1
19639,64.47,24.1119,40.3581,62.60%,3,1
19640,152.6,57.0724,95.52759999999999,62.60%,2,1
19641,68.49,25.615299999999998,42.8747,62.60%,2,1
19642,96.95,36.2594,60.6906,62.60%,4,2
19643,123.97999999999999,67.7486,56.231399999999994,45.36%,2,1
19645,134.44000000000003,50.280800000000006,84.15920000000003,62.60%,6,2
19647,86.45,32.3324,54.1176,62.60%,4,2
19648,43.870000000000005,16.4075,27.462500000000006,62.60%,4,2
19652,1735.98,1095.5963,640.3837000000001,36.89%,2,1
19653,1735.98,1095.5963,640.3837000000001,36.89%,2,1
19654,78.97999999999999,29.538600000000002,49.44139999999999,62.60%,2,1
19655,128.97,71.5909,57.379099999999994,44.49%,3,1
19657,756.26,379.753,376.507,49.79%,5,1
19658,539.99,294.5797,245.4103,45.45%,1,1
19659,557.26,301.03880000000004,256.22119999999995,45.98%,4,1
19660,119.97999999999999,64.6686,55.31139999999999,46.10%,2,1
19669,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19670,1134.47,718.3084,416.1616,36.68%,3,1
19671,1170.48,751.5721,418.90790000000004,35.79%,2,1
19676,67.97,50.3609,17.609099999999998,25.91%,3,1
19677,58.980000000000004,43.4386,15.541400000000003,26.35%,2,1
19678,1120.49,713.0798,407.41020000000003,36.36%,1,1
19679,1155.48,726.1661,429.3139,37.15%,2,1
19680,1170.48,751.5721,418.90790000000004,35.79%,2,1
19682,1155.48,726.1661,429.3139,37.15%,2,1
19683,1143.46,725.2307,418.2293000000001,36.58%,4,1
19684,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19687,592.27,318.42069999999995,273.8493,46.24%,3,1
19689,680.94,374.9393,306.00070000000005,44.94%,5,1
19690,572.26,306.6488,265.6112,46.41%,4,1
19691,569.97,305.7923,264.1777,46.35%,3,1
19692,94.47999999999999,35.3356,59.14439999999999,62.60%,2,1
19693,71.95,26.909399999999998,45.040600000000005,62.60%,4,1
19695,94.47999999999999,35.3356,59.14439999999999,62.60%,2,1
19696,597.26,320.287,276.973,46.37%,4,1
19697,539.99,294.5797,245.4103,45.45%,1,1
19698,726.27,364.2485,362.0215,49.85%,4,1
19701,1184.46,737.0047000000001,447.45529999999997,37.78%,4,1
19702,69.99,26.1763,43.8137,62.60%,1,1
19703,69.99,26.1763,43.8137,62.60%,1,1
19706,617.95,348.67690000000005,269.2731,43.58%,5,1
19707,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19708,564.99,308.2179,256.7721,45.45%,1,1
19712,119.97999999999999,64.6686,55.31139999999999,46.10%,2,1
19713,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19716,1155.48,726.1661,429.3139,37.15%,2,1
19717,1137.43,719.4154,418.0146000000001,36.75%,3,1
19724,1155.48,726.1661,429.3139,37.15%,2,1
19725,1179.97,735.3254000000001,444.64459999999997,37.68%,3,1
19726,64.24,24.0259,40.214099999999995,62.60%,5,2
19727,69.99,26.1763,43.8137,62.60%,1,1
19728,119.97999999999999,64.6686,55.31139999999999,46.10%,2,1
19729,32.28,12.0728,20.2072,62.60%,2,1
19732,78.97999999999999,29.538600000000002,49.44139999999999,62.60%,2,1
19733,69.99,26.1763,43.8137,62.60%,1,1
19743,1194.97,760.7314,434.2386,36.34%,3,1
19744,1179.47,758.4943999999999,420.9756000000001,35.69%,3,1
19745,1174.48,754.6521,419.8279,35.75%,2,1
19747,148.47,76.9079,71.5621,48.20%,3,1
19751,32.28,12.0728,20.2072,62.60%,2,1
19757,32.28,12.0728,20.2072,62.60%,2,1
19758,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19759,78.97999999999999,33.098600000000005,45.881399999999985,58.09%,2,1
19760,128.97,71.5909,57.379099999999994,44.49%,3,1
19763,574.98,356.7359,218.2441,37.96%,2,1
19764,12.940000000000001,4.8396,8.1004,62.60%,2,1
19765,553.97,348.87820000000005,205.09179999999998,37.02%,3,1
19766,588.96,361.96450000000004,226.9955,38.54%,4,1
19768,1143.46,725.2307,418.2293000000001,36.58%,4,1
19770,548.98,347.0119,201.9681,36.79%,2,1
19771,588.96,361.96450000000004,226.9955,38.54%,4,1
19772,2452.3399999999997,1558.3102,894.0297999999998,36.46%,2,1
19773,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19774,148.47,76.9079,71.5621,48.20%,3,1
19775,1183.47,761.5744,421.89560000000006,35.65%,3,1
19776,94.47999999999999,35.3356,59.14439999999999,62.60%,2,1
19778,69.99,26.1763,43.8137,62.60%,1,1
19781,46.260000000000005,17.3014,28.958600000000004,62.60%,4,2
19782,2511.3199999999993,1601.7487999999998,909.5711999999994,36.22%,4,1
19783,2443.35,1554.9479,888.4021,36.36%,1,1
19784,2443.35,1554.9479,888.4021,36.36%,1,1
19785,2498.3399999999997,1575.5141999999998,922.8257999999998,36.94%,2,1
19786,2443.35,1554.9479,888.4021,36.36%,1,1
19787,2475.95,1567.1402999999998,908.8097,36.71%,2,1
19788,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19789,2479.94,1568.6326,911.3074000000001,36.75%,3,1
19790,2511.3199999999993,1601.7487999999998,909.5711999999994,36.22%,4,1
19791,2479.94,1568.6326,911.3074000000001,36.75%,3,1
19792,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19793,2478.3399999999997,1568.0341999999998,910.3057999999999,36.73%,2,1
19794,2520.309999999999,1608.6710999999998,911.6388999999992,36.17%,5,1
19795,2466.3199999999993,1567.0987999999998,899.2211999999995,36.46%,4,1
19796,13.98,5.2286,8.7514,62.60%,2,1
19797,2443.35,1554.9479,888.4021,36.36%,1,1
19798,60.47,22.6159,37.8541,62.60%,3,1
19800,69.99,26.1763,43.8137,62.60%,1,1
19801,57.09,21.3517,35.7383,62.60%,2,1
19805,69.99,26.1763,43.8137,62.60%,1,1
